table_id_hex	table_id_dec	archive_value	primary_wasm_func	dump_line	namespace	declaring_type_context	signature
0x18F9B	102299	1612	48186	613906	System.Xml	XmlConvert	public static string ToString(char value) { }
0x18F9C	102300	8063	48186	613909	System.Xml	XmlConvert	public static string ToString(Decimal value) { }
0x18F9D	102301	4939	48186	613912	System.Xml	XmlConvert	public static string ToString(sbyte value) { }
0x18F9E	102302	1253	48186	613915	System.Xml	XmlConvert	public static string ToString(short value) { }
0x18F9F	102303	1949	48186	613918	System.Xml	XmlConvert	public static string ToString(int value) { }
0x18FA0	102304	4938	48221	613921	System.Xml	XmlConvert	public static string ToString(long value) { }
0x18FA1	102305	8068	48186	613924	System.Xml	XmlConvert	public static string ToString(byte value) { }
0x18FA2	102306	8067	48186	613927	System.Xml	XmlConvert	public static string ToString(ushort value) { }
0x18FA3	102307	8065	48186	613930	System.Xml	XmlConvert	public static string ToString(uint value) { }
0x18FA4	102308	8064	48221	613933	System.Xml	XmlConvert	public static string ToString(ulong value) { }
0x18FA5	102309	27222	48221	613942	System.Xml	XmlConvert	public static string ToString(TimeSpan value) { }
0x18FA6	102310	4937	48464	613945	System.Xml	XmlConvert	public static string ToString(DateTime value, string format) { }
0x18FA7	102311	8066	48464	613948	System.Xml	XmlConvert	public static string ToString(DateTime value, XmlDateTimeSerializationMode dateTimeOption) { }
0x18FA8	102312	6355	48186	613951	System.Xml	XmlConvert	public static string ToString(DateTimeOffset value) { }
0x18FA9	102313	27219	48186	613954	System.Xml	XmlConvert	public static string ToString(Guid value) { }
0x18FAA	102314	27217	48165	613960	System.Xml	XmlConvert	internal static Exception TryToBoolean(string s, out bool result) { }
0x18FAB	102315	16040	48165	613966	System.Xml	XmlConvert	internal static Exception TryToChar(string s, out char result) { }
0x18FAC	102316	10656	48165	613972	System.Xml	XmlConvert	internal static Exception TryToDecimal(string s, out Decimal result) { }
0x18FAD	102317	27211	48194	613975	System.Xml	XmlConvert	internal static Decimal ToInteger(string s) { }
0x18FAE	102318	27210	48165	613978	System.Xml	XmlConvert	internal static Exception TryToInteger(string s, out Decimal result) { }
0x18FAF	102319	27214	48165	613984	System.Xml	XmlConvert	internal static Exception TryToSByte(string s, out sbyte result) { }
0x18FB0	102320	27213	48165	613990	System.Xml	XmlConvert	internal static Exception TryToInt16(string s, out short result) { }
0x18FB1	102321	27212	48165	613996	System.Xml	XmlConvert	internal static Exception TryToInt32(string s, out int result) { }
0x18FB2	102322	27218	48165	614002	System.Xml	XmlConvert	internal static Exception TryToInt64(string s, out long result) { }
0x18FB3	102323	27207	48165	614008	System.Xml	XmlConvert	internal static Exception TryToByte(string s, out byte result) { }
0x18FB4	102324	27206	48165	614014	System.Xml	XmlConvert	internal static Exception TryToUInt16(string s, out ushort result) { }
0x18FB5	102325	27205	48165	614020	System.Xml	XmlConvert	internal static Exception TryToUInt32(string s, out uint result) { }
0x18FB6	102326	27209	48165	614026	System.Xml	XmlConvert	internal static Exception TryToUInt64(string s, out ulong result) { }
0x18FB7	102327	27216	48165	614032	System.Xml	XmlConvert	internal static Exception TryToSingle(string s, out float result) { }
0x18FB8	102328	932	48165	614038	System.Xml	XmlConvert	internal static Exception TryToDouble(string s, out double result) { }
0x18FB9	102329	8061	48155	614041	System.Xml	XmlConvert	internal static double ToXPathDouble(object o) { }
0x18FBA	102330	27208	48042	614044	System.Xml	XmlConvert	internal static double XPathRound(double value) { }
0x18FBB	102331	27198	48165	614050	System.Xml	XmlConvert	internal static Exception TryToTimeSpan(string s, out TimeSpan result) { }
0x18FBC	102332	27231	48220	614053	System.Xml	XmlConvert	private static string[] get_AllDateTimeFormats() { }
0x18FBD	102333	27223	48384	614056	System.Xml	XmlConvert	private static void CreateAllDateTimeFormats() { }
0x18FBE	102334	57542	48216	614060	System.Xml	XmlConvert	public static DateTime ToDateTime(string s) { }
0x18FBF	102335	16042	48119	614063	System.Xml	XmlConvert	public static DateTime ToDateTime(string s, string[] formats) { }
0x18FC0	102336	27215	48194	614069	System.Xml	XmlConvert	public static DateTimeOffset ToDateTimeOffset(string s) { }
0x18FC1	102337	16046	48165	614075	System.Xml	XmlConvert	internal static Exception TryToGuid(string s, out Guid result) { }
0x18FC2	102338	16045	48323	614078	System.Xml	XmlConvert	private static DateTime SwitchToLocalTime(DateTime value) { }
0x18FC3	102339	16039	48323	614081	System.Xml	XmlConvert	private static DateTime SwitchToUtcTime(DateTime value) { }
0x18FC5	102341	27220	2963	614090	System.Xml	XmlConvert	internal static bool StrEqual(char[] chars, int strPos1, int strLen1, string str2) { }
0x18FC6	102342	27221	48186	614096	System.Xml	XmlConvert	internal static string TrimStringStart(string value) { }
0x18FC7	102343	2274	48186	614099	System.Xml	XmlConvert	internal static string TrimStringEnd(string value) { }
0x18FC8	102344	57543	48186	614102	System.Xml	XmlConvert	internal static string[] SplitString(string value) { }
0x18FC9	102345	27226	48210	614105	System.Xml	XmlConvert	internal static bool IsNegativeZero(double value) { }
0x18FCA	102346	27199	48254	614108	System.Xml	XmlConvert	private static long DoubleToInt64Bits(double value) { }
0x18FCB	102347	27229	48200	614111	System.Xml	XmlConvert	internal static void VerifyCharData(string data, ExceptionType invCharExceptionType, ExceptionType invSurrogateExceptionType) { }
0x18FCC	102348	27230	48556	614114	System.Xml	XmlConvert	internal static Exception CreateException(string res, ExceptionType exceptionType, int lineNo, int linePos) { }
0x18FCD	102349	57547	48406	614117	System.Xml	XmlConvert	internal static Exception CreateException(string res, string arg, ExceptionType exceptionType, int lineNo, int linePos) { }
0x18FCE	102350	4941	48183	614120	System.Xml	XmlConvert	internal static Exception CreateException(string res, string[] args, ExceptionType exceptionType) { }
0x18FCF	102351	57545	48406	614123	System.Xml	XmlConvert	internal static Exception CreateException(string res, string[] args, ExceptionType exceptionType, int lineNo, int linePos) { }
0x18FD0	102352	10657	48183	614129	System.Xml	XmlConvert	internal static Exception CreateInvalidSurrogatePairException(char low, char hi, ExceptionType exceptionType) { }
0x18FD1	102353	6359	48406	614132	System.Xml	XmlConvert	internal static Exception CreateInvalidSurrogatePairException(char low, char hi, ExceptionType exceptionType, int lineNo, int linePos) { }
0x18FD2	102354	57546	48186	614135	System.Xml	XmlConvert	internal static Exception CreateInvalidHighSurrogateCharException(char hi) { }
0x18FD3	102355	16048	48165	614138	System.Xml	XmlConvert	internal static Exception CreateInvalidHighSurrogateCharException(char hi, ExceptionType exceptionType) { }
0x18FD4	102356	27228	48556	614141	System.Xml	XmlConvert	internal static Exception CreateInvalidHighSurrogateCharException(char hi, ExceptionType exceptionType, int lineNo, int linePos) { }
0x18FD5	102357	3150	48183	614144	System.Xml	XmlConvert	internal static Exception CreateInvalidCharException(string data, int invCharPos, ExceptionType exceptionType) { }
0x18FD6	102358	16049	48165	614147	System.Xml	XmlConvert	internal static Exception CreateInvalidCharException(char invChar, char nextChar) { }
0x18FD7	102359	16047	48183	614150	System.Xml	XmlConvert	internal static Exception CreateInvalidCharException(char invChar, char nextChar, ExceptionType exceptionType) { }
0x18FD8	102360	27227	48183	614153	System.Xml	XmlConvert	internal static Exception CreateInvalidNameCharException(string name, int index, ExceptionType exceptionType) { }
0x18FDA	102362	27168	29728	614159	System.Xml	XmlConvert	private static void .cctor() { }
0x18FDB	102363	27169	48406	614212	System.Xml	XmlDownloadManager	internal Stream GetStream(Uri uri, ICredentials credentials, IWebProxy proxy, RequestCachePolicy cachePolicy) { }
0x18FDC	102364	27170	48406	614215	System.Xml	XmlDownloadManager	private Stream GetNonFileStream(Uri uri, ICredentials credentials, IWebProxy proxy, RequestCachePolicy cachePolicy) { }
0x18FDF	102367	68374	1006	614172		XmlDownloadManager.<>c__DisplayClass4_0	public void .ctor() { }
0x18FE0	102368	71200	48186	614175		XmlDownloadManager.<>c__DisplayClass4_0	internal Stream <GetStreamAsync>b__0() { }
0x18FE2	102370	57052	1006	614240	System.Xml	OpenedHost	public void .ctor() { }
0x18FE3	102371	57053	48073	614261	System.Xml	XmlRegisteredNonCachedStream	internal void .ctor(Stream stream, XmlDownloadManager downloadManager, string host) { }
0x18FE4	102372	57055	48173	614264	System.Xml	XmlRegisteredNonCachedStream	protected override void Finalize() { }
0x18FE5	102373	57057	48194	614267	System.Xml	XmlRegisteredNonCachedStream	protected override void Dispose(bool disposing) { }
0x18FE6	102374	57056	48114	614270	System.Xml	XmlRegisteredNonCachedStream	public override IAsyncResult BeginRead(byte[] buffer, int offset, int count, AsyncCallback callback, object state) { }
0x18FE7	102375	57054	48114	614273	System.Xml	XmlRegisteredNonCachedStream	public override IAsyncResult BeginWrite(byte[] buffer, int offset, int count, AsyncCallback callback, object state) { }
0x18FE8	102376	27044	48165	614276	System.Xml	XmlRegisteredNonCachedStream	public override int EndRead(IAsyncResult asyncResult) { }
0x18FE9	102377	8037	48194	614279	System.Xml	XmlRegisteredNonCachedStream	public override void EndWrite(IAsyncResult asyncResult) { }
0x18FEA	102378	27043	48173	614282	System.Xml	XmlRegisteredNonCachedStream	public override void Flush() { }
0x18FEB	102379	15962	48556	614285	System.Xml	XmlRegisteredNonCachedStream	public override int Read(byte[] buffer, int offset, int count) { }
0x18FEC	102380	27042	48186	614288	System.Xml	XmlRegisteredNonCachedStream	public override int ReadByte() { }
0x18FED	102381	15961	48522	614291	System.Xml	XmlRegisteredNonCachedStream	public override long Seek(long offset, SeekOrigin origin) { }
0x18FEE	102382	27040	48217	614294	System.Xml	XmlRegisteredNonCachedStream	public override void SetLength(long value) { }
0x18FEF	102383	27041	48073	614297	System.Xml	XmlRegisteredNonCachedStream	public override void Write(byte[] buffer, int offset, int count) { }
0x18FF0	102384	27039	48194	614300	System.Xml	XmlRegisteredNonCachedStream	public override void WriteByte(byte value) { }
0x18FF1	102385	27038	48186	614303	System.Xml	XmlRegisteredNonCachedStream	public override bool get_CanRead() { }
0x18FF2	102386	15960	48186	614306	System.Xml	XmlRegisteredNonCachedStream	public override bool get_CanSeek() { }
0x18FF5	102389	27037	12661	614315	System.Xml	XmlRegisteredNonCachedStream	public override long get_Position() { }
0x18FF6	102390	66783	48217	614318	System.Xml	XmlRegisteredNonCachedStream	public override void set_Position(long value) { }
0x18FF7	102391	16908	48194	614343	System.Xml	UTF16Decoder	public void .ctor(bool bigEndian) { }
0x18FF8	102392	66785	48556	614346	System.Xml	UTF16Decoder	public override int GetCharCount(byte[] bytes, int index, int count) { }
0x18FF9	102393	66784	48406	614349	System.Xml	UTF16Decoder	public override int GetCharCount(byte[] bytes, int index, int count, bool flush) { }
0x18FFA	102394	66786	48114	614352	System.Xml	UTF16Decoder	public override int GetChars(byte[] bytes, int byteIndex, int byteCount, char[] chars, int charIndex) { }
0x18FFC	102396	39291	1006	614364	System.Xml	SafeAsciiDecoder	public void .ctor() { }
0x18FFD	102397	82222	48556	614367	System.Xml	SafeAsciiDecoder	public override int GetCharCount(byte[] bytes, int index, int count) { }
0x19001	102401	66691	1255	614396	System.Xml	Ucs4Encoding	public override Decoder GetDecoder() { }
0x19003	102403	8259	1226	614402	System.Xml	Ucs4Encoding	public override byte[] GetBytes(string s) { }
0x19005	102405	66690	1226	614408	System.Xml	Ucs4Encoding	public override int GetMaxByteCount(int charCount) { }
0x19006	102406	66689	48556	614411	System.Xml	Ucs4Encoding	public override int GetCharCount(byte[] bytes, int index, int count) { }
0x19007	102407	66688	48114	614414	System.Xml	Ucs4Encoding	public override int GetChars(byte[] bytes, int byteIndex, int byteCount, char[] chars, int charIndex) { }
0x1900A	102410	16899	1019	614423	System.Xml	Ucs4Encoding	public override Encoder GetEncoder() { }
0x1900B	102411	16900	48220	614426	System.Xml	Ucs4Encoding	internal static Encoding get_UCS4_Littleendian() { }
0x1900C	102412	16902	48220	614429	System.Xml	Ucs4Encoding	internal static Encoding get_UCS4_Bigendian() { }
0x1900D	102413	16901	48220	614432	System.Xml	Ucs4Encoding	internal static Encoding get_UCS4_2143() { }
0x1900E	102414	29721	48220	614435	System.Xml	Ucs4Encoding	internal static Encoding get_UCS4_3412() { }
0x1900F	102415	66702	48173	614438	System.Xml	Ucs4Encoding	public void .ctor() { }
0x19010	102416	66701	48173	614450	System.Xml	Ucs4Encoding1234	public void .ctor() { }
0x19011	102417	66703	48186	614453	System.Xml	Ucs4Encoding1234	public override string get_EncodingName() { }
0x19012	102418	66693	48186	614456	System.Xml	Ucs4Encoding1234	public override byte[] GetPreamble() { }
0x19013	102419	66692	48173	614468	System.Xml	Ucs4Encoding4321	public void .ctor() { }
0x19014	102420	66694	48186	614471	System.Xml	Ucs4Encoding4321	public override string get_EncodingName() { }
0x19015	102421	66699	48186	614474	System.Xml	Ucs4Encoding4321	public override byte[] GetPreamble() { }
0x19016	102422	66698	48173	614486	System.Xml	Ucs4Encoding2143	public void .ctor() { }
0x19017	102423	66700	48186	614489	System.Xml	Ucs4Encoding2143	public override string get_EncodingName() { }
0x19018	102424	66696	48186	614492	System.Xml	Ucs4Encoding2143	public override byte[] GetPreamble() { }
0x19019	102425	66695	48173	614504	System.Xml	Ucs4Encoding3412	public void .ctor() { }
0x1901A	102426	66697	48186	614507	System.Xml	Ucs4Encoding3412	public override string get_EncodingName() { }
0x1901B	102427	66706	48186	614510	System.Xml	Ucs4Encoding3412	public override byte[] GetPreamble() { }
0x1901C	102428	66705	48556	614523	System.Xml	Ucs4Decoder	public override int GetCharCount(byte[] bytes, int index, int count) { }
0x1901D	102429	66707	48114	614529	System.Xml	Ucs4Decoder	public override int GetChars(byte[] bytes, int byteIndex, int byteCount, char[] chars, int charIndex) { }
0x1901E	102430	66704	48123	614532	System.Xml	Ucs4Decoder	public override void Convert(byte[] bytes, int byteIndex, int byteCount, char[] chars, int charIndex, int charCount, bool flush, out int bytesUsed, out int charsUsed, out bool completed) { }
0x1901F	102431	8260	48073	614535	System.Xml	Ucs4Decoder	internal void Ucs4ToUTF16(uint code, char[] chars, int charIndex) { }
0x19020	102432	66708	48173	614538	System.Xml	Ucs4Decoder	protected void .ctor() { }
0x19021	102433	8260	48114	614547	System.Xml	Ucs4Decoder4321	internal override int GetFullChars(byte[] bytes, int byteIndex, int byteCount, char[] chars, int charIndex) { }
0x19022	102434	66711	48173	614550	System.Xml	Ucs4Decoder4321	public void .ctor() { }
0x19023	102435	8260	48114	614559	System.Xml	Ucs4Decoder1234	internal override int GetFullChars(byte[] bytes, int byteIndex, int byteCount, char[] chars, int charIndex) { }
0x19024	102436	66710	48173	614562	System.Xml	Ucs4Decoder1234	public void .ctor() { }
0x19025	102437	8260	48114	614571	System.Xml	Ucs4Decoder2143	internal override int GetFullChars(byte[] bytes, int byteIndex, int byteCount, char[] chars, int charIndex) { }
0x19026	102438	66709	48173	614574	System.Xml	Ucs4Decoder2143	public void .ctor() { }
0x19027	102439	8260	48114	614583	System.Xml	Ucs4Decoder3412	internal override int GetFullChars(byte[] bytes, int byteIndex, int byteCount, char[] chars, int charIndex) { }
